OBJECTID,STATEFP20,COUNTYFP20,TRACTCE20,BLKGRPCE20,GEO_ID_GRP,NAMELSAD20,MTFCC20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,Shape_Leng,BLKGRP_LBL2,Shape_Length,Shape_Area
1310,53,033,031704,1,530330317041,Block Group 1,G5030,S,3303392,635,+47.3471885,-122.1346710,28950.0560915,Blkgrp 0317041,28950.0560915365,35566351.0319783
1311,53,033,031704,2,530330317042,Block Group 2,G5030,S,476373,7274,+47.3539408,-122.1410993,9302.79106959,Blkgrp 0317042,9302.79106960603,5206210.28329419
1312,53,033,031704,3,530330317043,Block Group 3,G5030,S,984230,599,+47.3461224,-122.1540762,13452.3310793,Blkgrp 0317043,13452.3310792674,10601230.1510218
1313,53,033,031704,4,530330317044,Block Group 4,G5030,S,955425,3634,+47.3539422,-122.1554458,13103.7331156,Blkgrp 0317044,13103.7331156434,10323819.5477445
1314,53,033,031705,1,530330317051,Block Group 1,G5030,S,1285832,3877,+47.3825958,-122.1280609,15812.349161,Blkgrp 0317051,15812.3491609604,13882955.0905155
1315,53,033,031705,2,530330317052,Block Group 2,G5030,S,2564490,824,+47.3824059,-122.1154859,21094.4997385,Blkgrp 0317052,21094.4997384579,27614113.8588774
1316,53,033,031705,3,530330317053,Block Group 3,G5030,S,1199170,0,+47.3830669,-122.0936568,16805.2897571,Blkgrp 0317053,16805.2897570716,12908329.6337733
1317,53,033,031707,1,530330317071,Block Group 1,G5030,S,1623884,4276,+47.3807725,-122.1405354,21025.2714662,Blkgrp 0317071,21025.2714662237,17526179.5741107
1318,53,033,031707,2,530330317072,Block Group 2,G5030,S,1466532,14870,+47.3804384,-122.1546595,19517.2510506,Blkgrp 0317072,19517.2510506618,15946402.3811826
1319,53,033,031707,3,530330317073,Block Group 3,G5030,S,612938,0,+47.3755476,-122.1601922,11350.4322457,Blkgrp 0317073,11350.4322457117,6597917.97651643
1320,53,033,031708,1,530330317081,Block Group 1,G5030,S,1064209,317757,+47.3672937,-122.1541353,21707.1130741,Blkgrp 0317081,21707.1130740698,14876119.2969801
1321,53,033,031708,2,530330317082,Block Group 2,G5030,S,1716587,18118,+47.3666835,-122.1414150,22311.5673032,Blkgrp 0317082,22311.5673031805,18673214.2709513
1322,53,033,031708,3,530330317083,Block Group 3,G5030,S,656601,287361,+47.3615430,-122.1589531,14126.7523137,Blkgrp 0317083,14126.75231368,10161262.3143038
1323,53,033,031709,1,530330317091,Block Group 1,G5030,S,728657,0,+47.3694290,-122.1166549,12208.5405373,Blkgrp 0317091,12208.5405373916,7843596.76346737
1324,53,033,031709,2,530330317092,Block Group 2,G5030,S,618965,17381,+47.3690338,-122.1254965,10462.0039,Blkgrp 0317092,10462.003900046,6849911.39478686
1325,53,033,031709,3,530330317093,Block Group 3,G5030,S,797995,0,+47.3630441,-122.1224280,16541.8015504,Blkgrp 0317093,16541.8015504132,8590000.90452331
1326,53,033,031710,1,530330317101,Block Group 1,G5030,S,1436188,0,+47.3587262,-122.1126943,18195.4765057,Blkgrp 0317101,18195.4765057135,15459856.4255626
1327,53,033,031710,2,530330317102,Block Group 2,G5030,S,602445,0,+47.3667857,-122.1098431,17670.6586214,Blkgrp 0317102,17670.6586213958,6484995.9970173
1328,53,033,031800,1,530330318001,Block Group 1,G5030,S,1140185,16000,+47.3968619,-122.1589501,15523.1980266,Blkgrp 0318001,15523.1980266359,12445553.2541022
1329,53,033,031800,2,530330318002,Block Group 2,G5030,S,14753780,2887102,+47.4099277,-122.1337702,69644.2600791,Blkgrp 0318002,69644.2600790975,189890796.992493
1330,53,033,031800,3,530330318003,Block Group 3,G5030,S,9012556,364253,+47.3964226,-122.0979036,48856.2352344,Blkgrp 0318003,48856.2352343779,100934680.416156
1331,53,033,031904,1,530330319041,Block Group 1,G5030,S,13378336,20347,+47.4636063,-122.0465016,56446.4135247,Blkgrp 0319041,56446.4135246995,144223780.57698
1332,53,033,031904,2,530330319042,Block Group 2,G5030,S,5511759,147702,+47.4808281,-122.0852626,43572.7507763,Blkgrp 0319042,43572.7507763523,60918299.5562052
1333,53,033,031906,1,530330319061,Block Group 1,G5030,S,4030773,0,+47.4566447,-122.0998167,30150.1780193,Blkgrp 0319061,30150.1780193913,43387375.6753896
1334,53,033,031906,2,530330319062,Block Group 2,G5030,S,6534975,589118,+47.4368923,-122.0929679,36584.556441,Blkgrp 0319062,36584.5564410205,76684640.3792091
1335,53,033,031908,1,530330319081,Block Group 1,G5030,S,700520,0,+47.4454857,-122.1364946,18423.3961246,Blkgrp 0319081,18423.3961245566,7540464.36946607
1336,53,033,031908,2,530330319082,Block Group 2,G5030,S,262652,0,+47.4429515,-122.1407443,13021.5131311,Blkgrp 0319082,13021.5131310941,2827228.47564843
1337,53,033,031908,3,530330319083,Block Group 3,G5030,S,863921,0,+47.4496849,-122.1484618,16054.4750616,Blkgrp 0319083,16054.4750615796,9299319.30328587
1338,53,033,031909,1,530330319091,Block Group 1,G5030,S,917363,0,+47.4398107,-122.1371905,22702.7861562,Blkgrp 0319091,22702.7861562324,9874603.14822091
1339,53,033,031909,2,530330319092,Block Group 2,G5030,S,998698,0,+47.4360271,-122.1492513,13534.1446996,Blkgrp 0319092,13534.1446996534,10750108.4696817
1340,53,033,031910,1,530330319101,Block Group 1,G5030,S,1541560,0,+47.4543559,-122.1378422,19627.9668697,Blkgrp 0319101,19627.9668696694,16593442.5494867
1341,53,033,031910,2,530330319102,Block Group 2,G5030,S,915037,0,+47.4604798,-122.1295802,13806.093913,Blkgrp 0319102,13806.0939130497,9849483.56432561
1342,53,033,031910,3,530330319103,Block Group 3,G5030,S,865425,0,+47.4632192,-122.1450264,16585.8413292,Blkgrp 0319103,16585.8413291954,9315453.8257177
1343,53,033,031911,1,530330319111,Block Group 1,G5030,S,465781,0,+47.4455860,-122.1280591,13178.2103557,Blkgrp 0319111,13178.2103556174,5013709.21918026
1344,53,033,031911,2,530330319112,Block Group 2,G5030,S,1198296,0,+47.4463528,-122.1155374,19094.0136868,Blkgrp 0319112,19094.0136867293,12898585.3469695
1345,53,033,031911,3,530330319113,Block Group 3,G5030,S,733035,0,+47.4471684,-122.1226944,18711.2680643,Blkgrp 0319113,18711.2680642592,7890444.58881185
1346,53,033,031912,1,530330319121,Block Group 1,G5030,S,4323032,0,+47.4929826,-122.1016923,32241.5961907,Blkgrp 0319121,32241.5961907273,46532660.3647008
1347,53,033,031912,2,530330319122,Block Group 2,G5030,S,1950759,0,+47.4847409,-122.1128657,25993.8080266,Blkgrp 0319122,25993.8080265904,20997850.7311706
1348,53,033,031912,3,530330319123,Block Group 3,G5030,S,1399113,0,+47.4769497,-122.1055835,19461.4878142,Blkgrp 0319123,19461.4878142156,15060014.2507547
1349,53,033,031913,1,530330319131,Block Group 1,G5030,S,661070,0,+47.4763897,-122.1290666,13235.3448644,Blkgrp 0319131,13235.3448644143,7115751.62297063
1350,53,033,031913,2,530330319132,Block Group 2,G5030,S,1208751,0,+47.4752439,-122.1201600,17340.3235154,Blkgrp 0319132,17340.323515417,13010969.0579925
1351,53,033,031913,3,530330319133,Block Group 3,G5030,S,2201693,0,+47.4675134,-122.1199213,34336.9829038,Blkgrp 0319133,34336.9829037269,23699021.5587418
1352,53,033,032002,1,530330320021,Block Group 1,G5030,S,13222786,21220,+47.4207619,-122.0475285,67199.7647081,Blkgrp 0320021,67199.7647080836,142560888.419456
1353,53,033,032002,2,530330320022,Block Group 2,G5030,S,14343008,159602,+47.4404449,-122.0102621,61853.2042013,Blkgrp 0320022,61853.2042013097,156107803.412771
1354,53,033,032003,1,530330320031,Block Group 1,G5030,S,6022058,0,+47.3966946,-122.0246376,53908.9257158,Blkgrp 0320031,53908.9257157869,64823301.0709584
1355,53,033,032003,2,530330320032,Block Group 2,G5030,S,8730002,0,+47.4141468,-121.9912362,41425.6789358,Blkgrp 0320032,41425.6789358152,93971530.1955133
1356,53,033,032003,3,530330320033,Block Group 3,G5030,S,8052865,0,+47.3890192,-121.9918903,50595.8818459,Blkgrp 0320033,50595.8818459103,86683592.058883
1357,53,033,032003,4,530330320034,Block Group 4,G5030,S,98868030,304929,+47.4347167,-121.8853379,173491.892514,Blkgrp 0320034,173491.892513735,1067515257.58337
1358,53,033,032005,1,530330320051,Block Group 1,G5030,S,3707478,119380,+47.3733054,-122.0848083,34215.5901443,Blkgrp 0320051,34215.5901443026,41193891.0033549
1359,53,033,032005,2,530330320052,Block Group 2,G5030,S,451914,0,+47.3614297,-122.0897620,8684.49472795,Blkgrp 0320052,8684.49472795073,4864600.41162453
1360,53,033,032005,3,530330320053,Block Group 3,G5030,S,824926,0,+47.3619424,-122.0756256,12962.5378398,Blkgrp 0320053,12962.5378397983,8879887.80358281
1361,53,033,032005,4,530330320054,Block Group 4,G5030,S,277041,0,+47.3635560,-122.0823161,9837.84731835,Blkgrp 0320054,9837.84731832376,2982195.28295388
1362,53,033,032005,5,530330320055,Block Group 5,G5030,S,996945,3850,+47.3623767,-122.0975265,17815.0514396,Blkgrp 0320055,17815.0514396043,10772978.4182791
1363,53,033,032006,1,530330320061,Block Group 1,G5030,S,2310654,1001,+47.3483033,-122.0678882,23919.3986319,Blkgrp 0320061,23919.398631894,24883967.5254407
1364,53,033,032006,2,530330320062,Block Group 2,G5030,S,1806372,82201,+47.3560632,-122.0616862,25145.8207449,Blkgrp 0320062,25145.8207449424,20329612.5988619
1365,53,033,032006,3,530330320063,Block Group 3,G5030,S,3497186,39742,+47.3516537,-122.0940794,27465.655848,Blkgrp 0320063,27465.6558480282,38073407.5584585
1366,53,033,032007,1,530330320071,Block Group 1,G5030,S,7689696,20409,+47.4001529,-122.0661404,38681.0858226,Blkgrp 0320071,38681.0858225345,82993826.8175655
1367,53,033,032007,2,530330320072,Block Group 2,G5030,S,2095047,122510,+47.3674716,-122.0675706,29615.3223059,Blkgrp 0320072,29615.322305928,23870775.2658451
1368,53,033,032007,3,530330320073,Block Group 3,G5030,S,1857293,763,+47.3823494,-122.0601299,24747.7607051,Blkgrp 0320073,24747.7607051101,20000803.9489281
1369,53,033,032008,1,530330320081,Block Group 1,G5030,S,1054675,115589,+47.3714383,-122.0539698,17136.382154,Blkgrp 0320081,17136.3821539776,12597248.7319361
1370,53,033,032008,2,530330320082,Block Group 2,G5030,S,769246,42194,+47.3645060,-122.0492466,16141.0636421,Blkgrp 0320082,16141.0636420326,8734717.20932455
1371,53,033,032008,3,530330320083,Block Group 3,G5030,S,469051,0,+47.3598671,-122.0512608,14351.7487001,Blkgrp 0320083,14351.7487000872,5049091.07316548
1372,53,033,032010,1,530330320101,Block Group 1,G5030,S,816311,0,+47.3840364,-122.0415367,16684.8619866,Blkgrp 0320101,16684.8619866081,8787070.39534657
1373,53,033,032010,2,530330320102,Block Group 2,G5030,S,1214501,0,+47.3892301,-122.0360110,20278.8677973,Blkgrp 0320102,20278.8677972917,13073337.9312081
1374,53,033,032010,3,530330320103,Block Group 3,G5030,S,700739,0,+47.3790393,-122.0292440,12062.4791579,Blkgrp 0320103,12062.4791579296,7543034.81742128
1375,53,033,032010,4,530330320104,Block Group 4,G5030,S,2550895,0,+47.3729013,-122.0126880,28819.9513194,Blkgrp 0320104,28819.9513193994,27458928.594758
1376,53,033,032011,1,530330320111,Block Group 1,G5030,S,491932,0,+47.3601594,-122.0357253,9884.20458809,Blkgrp 0320111,9884.20458809634,5295402.03819144
1377,53,033,032011,2,530330320112,Block Group 2,G5030,S,1630672,278095,+47.3643841,-122.0386055,25629.4773979,Blkgrp 0320112,25629.4773979209,20546817.6885899
1378,53,033,032011,3,530330320113,Block Group 3,G5030,S,1198604,2807,+47.3691724,-122.0262213,22495.4464665,Blkgrp 0320113,22495.4464664877,12932569.7717099
1379,53,033,032102,1,530330321021,Block Group 1,G5030,S,4135079,0,+47.4703557,-122.0139812,44577.3872818,Blkgrp 0321021,44577.3872817456,44509907.8762652
1380,53,033,032102,2,530330321022,Block Group 2,G5030,S,32794295,19964,+47.4804432,-121.9252387,136436.694845,Blkgrp 0321022,136436.694844786,353210764.167102
1381,53,033,032102,3,530330321023,Block Group 3,G5030,S,37844123,70632,+47.5140162,-121.9934558,108719.621226,Blkgrp 0321023,108719.621225956,408107715.544665
1382,53,033,032102,4,530330321024,Block Group 4,G5030,S,4935512,0,+47.4550059,-121.9913674,46592.1775957,Blkgrp 0321024,46592.1775956357,53126033.8847862
1383,53,033,032103,1,530330321031,Block Group 1,G5030,S,1844116,0,+47.5441749,-122.0559185,26109.4912453,Blkgrp 0321031,26109.4912453115,19849516.7241705
1384,53,033,032103,2,530330321032,Block Group 2,G5030,S,821776,0,+47.5314140,-122.0311852,14615.3542783,Blkgrp 0321032,14615.3542783373,8845373.32331261
1385,53,033,032103,3,530330321033,Block Group 3,G5030,S,498433,0,+47.5343753,-122.0407898,9944.17706323,Blkgrp 0321033,9944.17706319705,5364983.14271308
1386,53,033,032103,4,530330321034,Block Group 4,G5030,S,822978,0,+47.5358077,-122.0509497,14002.9346125,Blkgrp 0321034,14002.9346125034,8858297.85385652
1387,53,033,032104,1,530330321041,Block Group 1,G5030,S,19783579,0,+47.5028231,-122.0552658,72209.5983218,Blkgrp 0321041,72209.5983217653,212947395.470725
1388,53,033,032104,2,530330321042,Block Group 2,G5030,S,1486569,0,+47.5186995,-122.0326895,21850.0184399,Blkgrp 0321042,21850.0184399447,16001089.4960464
1389,53,033,032104,3,530330321043,Block Group 3,G5030,S,1009527,0,+47.5264740,-122.0461909,15666.5505243,Blkgrp 0321043,15666.5505242821,10866295.4046369
1390,53,033,032207,1,530330322071,Block Group 1,G5030,S,837189,0,+47.5819215,-122.0455103,21750.9263605,Blkgrp 0322071,21750.9263605332,9011119.11029239
1391,53,033,032207,2,530330322072,Block Group 2,G5030,S,1074152,348443,+47.5904008,-122.0468047,19396.5289652,Blkgrp 0322072,19396.5289651698,15312160.3781165
1392,53,033,032207,3,530330322073,Block Group 3,G5030,S,2716413,977025,+47.5786806,-122.0670936,31303.3084591,Blkgrp 0322073,31303.3084590517,39754569.5893724
1393,53,033,032211,1,530330322111,Block Group 1,G5030,S,900844,0,+47.5843016,-122.0282730,12770.4655011,Blkgrp 0322111,12770.4655010602,9696269.78654523
1394,53,033,032211,2,530330322112,Block Group 2,G5030,S,1519314,0,+47.5800197,-122.0144143,23232.9824506,Blkgrp 0322112,23232.9824505848,16353212.5445201
1395,53,033,032211,3,530330322113,Block Group 3,G5030,S,555151,0,+47.5720065,-122.0184517,11274.4572013,Blkgrp 0322113,11274.45720134,5975412.71097534
1396,53,033,032213,1,530330322131,Block Group 1,G5030,S,2217329,286842,+47.5891109,-121.9944093,31507.4351087,Blkgrp 0322131,31507.4351087409,26953692.4484534
1397,53,033,032213,2,530330322132,Block Group 2,G5030,S,1239523,0,+47.5811276,-121.9954826,19563.9952123,Blkgrp 0322132,19563.9952123318,13341632.6135703
1398,53,033,032213,3,530330322133,Block Group 3,G5030,S,585635,0,+47.5906812,-121.9796797,12560.9807523,Blkgrp 0322133,12560.9807522563,6303483.71724773
1399,53,033,032215,1,530330322151,Block Group 1,G5030,S,3798270,0,+47.6013729,-121.9948393,33042.1580623,Blkgrp 0322151,33042.1580622812,40882564.8321551
1400,53,033,032215,2,530330322152,Block Group 2,G5030,S,11050998,10175,+47.6160055,-121.9839351,66511.1941416,Blkgrp 0322152,66511.1941415434,119056120.376672
1401,53,033,032215,3,530330322153,Block Group 3,G5030,S,1102565,0,+47.5938052,-121.9734794,18177.6357857,Blkgrp 0322153,18177.6357856294,11867463.4901595
1402,53,033,032216,1,530330322161,Block Group 1,G5030,S,1230311,0,+47.6091626,-122.0531611,18779.8591811,Blkgrp 0322161,18779.8591810841,13242407.0666507
1403,53,033,032216,2,530330322162,Block Group 2,G5030,S,2214812,0,+47.5981492,-122.0454596,20599.5237646,Blkgrp 0322162,20599.5237645667,23839089.2862232
1404,53,033,032216,3,530330322163,Block Group 3,G5030,S,879625,0,+47.6097735,-122.0411236,15000.6326526,Blkgrp 0322163,15000.6326525697,9467799.88704369
1405,53,033,032217,1,530330322171,Block Group 1,G5030,S,2054226,2058466,+47.6060343,-122.0674312,36587.186347,Blkgrp 0322171,36587.1863470495,44266823.9615007
1406,53,033,032217,2,530330322172,Block Group 2,G5030,S,2851201,3039607,+47.5913800,-122.0801285,36434.5989725,Blkgrp 0322172,36434.59897255,63405789.0543803
1407,53,033,032217,3,530330322173,Block Group 3,G5030,S,839448,0,+47.6161210,-122.0621713,15577.0565635,Blkgrp 0322173,15577.0565634754,9035343.02508345
1408,53,033,032218,1,530330322181,Block Group 1,G5030,S,1647526,0,+47.5745656,-122.0489640,27356.3404998,Blkgrp 0322181,27356.3404997921,17733274.66212
1409,53,033,032218,2,530330322182,Block Group 2,G5030,S,1143508,0,+47.5680785,-122.0376698,23282.5383987,Blkgrp 0322182,23282.5383987146,12308255.7949562
1410,53,033,032218,3,530330322183,Block Group 3,G5030,S,1590795,28938,+47.5730368,-122.0257383,24145.9690409,Blkgrp 0322183,24145.9690409446,17434158.4222298
1411,53,033,032219,1,530330322191,Block Group 1,G5030,S,701344,0,+47.5547423,-122.0240953,19112.7736308,Blkgrp 0322191,19112.7736308385,7549021.34462843
1412,53,033,032219,2,530330322192,Block Group 2,G5030,S,4761568,961466,+47.5607014,-122.0559751,50047.8627559,Blkgrp 0322192,50047.8627559188,61600604.8683872
1413,53,033,032219,3,530330322193,Block Group 3,G5030,S,1060336,0,+47.5555425,-122.0362048,18862.5488241,Blkgrp 0322193,18862.5488240624,11413070.0115709
1414,53,033,032220,1,530330322201,Block Group 1,G5030,S,2010000,0,+47.5411774,-122.0262824,22071.1723225,Blkgrp 0322201,22071.1723225017,21635001.0181383
1415,53,033,032220,2,530330322202,Block Group 2,G5030,S,1182047,0,+47.5406336,-122.0114580,18639.1917184,Blkgrp 0322202,18639.191718372,12723165.403569
1416,53,033,032220,3,530330322203,Block Group 3,G5030,S,1896675,0,+47.5538665,-122.0119812,23587.3431661,Blkgrp 0322203,23587.34316609,20415132.685344
1417,53,033,032220,4,530330322204,Block Group 4,G5030,S,1002403,0,+47.5521594,-122.0036097,15635.6568363,Blkgrp 0322204,15635.6568362716,10789535.1664121
1418,53,033,032221,1,530330322211,Block Group 1,G5030,S,524207,0,+47.5471241,-121.9922907,18313.4837737,Blkgrp 0322211,18313.4837737726,5642344.39964916
1419,53,033,032221,2,530330322212,Block Group 2,G5030,S,353965,0,+47.5524554,-121.9940912,11957.1217961,Blkgrp 0322212,11957.1217960412,3809941.37761728
1420,53,033,032221,3,530330322213,Block Group 3,G5030,S,596759,0,+47.5426442,-121.9989508,11188.975524,Blkgrp 0322213,11188.9755240445,6423325.32183161
1421,53,033,032221,4,530330322214,Block Group 4,G5030,S,13056231,0,+47.5567915,-121.9781487,77424.7799063,Blkgrp 0322214,77424.7799062396,140532343.705433
1422,53,033,032221,5,530330322215,Block Group 5,G5030,S,21042592,7767,+47.5473434,-121.9397035,87658.0335709,Blkgrp 0322215,87658.0335708776,226578421.245499
1423,53,033,032222,1,530330322221,Block Group 1,G5030,S,348131,0,+47.5729935,-122.0016711,7703.60570023,Blkgrp 0322221,7703.6057002403,3747139.95671907
1424,53,033,032222,2,530330322222,Block Group 2,G5030,S,380214,0,+47.5725167,-121.9952532,9325.20867048,Blkgrp 0322222,9325.20867050566,4092471.13153818
1425,53,033,032222,3,530330322223,Block Group 3,G5030,S,553354,0,+47.5673808,-122.0020420,20137.6536775,Blkgrp 0322223,20137.6536774591,5956066.6200564
1426,53,033,032223,1,530330322231,Block Group 1,G5030,S,829041,0,+47.5615021,-122.0195817,16552.9904987,Blkgrp 0322231,16552.9904987211,8923506.20482685
1427,53,033,032223,2,530330322232,Block Group 2,G5030,S,681473,19150,+47.5645237,-122.0151668,14470.9225064,Blkgrp 0322232,14470.9225064561,7541230.94992656
1428,53,033,032223,3,530330322233,Block Group 3,G5030,S,580280,23446,+47.5709895,-122.0076810,13677.4048542,Blkgrp 0322233,13677.4048542274,6498266.57774311
1429,53,033,032224,1,530330322241,Block Group 1,G5030,S,1694935,0,+47.5919491,-122.0225997,20663.6633524,Blkgrp 0322241,20663.663352411,18243467.3105301
1430,53,033,032224,2,530330322242,Block Group 2,G5030,S,1323733,0,+47.5985999,-122.0215534,18583.0867097,Blkgrp 0322242,18583.0867097578,14247985.4322342
1431,53,033,032225,1,530330322251,Block Group 1,G5030,S,1112964,44579,+47.6105800,-122.0102952,16969.5257578,Blkgrp 0322251,16969.5257577716,12459113.233147
1432,53,033,032225,2,530330322252,Block Group 2,G5030,S,2226378,0,+47.6099979,-122.0261339,22270.2610422,Blkgrp 0322252,22270.261042235,23963515.5117008
1433,53,033,032225,3,530330322253,Block Group 3,G5030,S,470299,0,+47.6052314,-122.0177191,10111.0557019,Blkgrp 0322253,10111.0557018973,5062057.19965287
1434,53,033,032307,1,530330323071,Block Group 1,G5030,S,3111432,0,+47.7632976,-122.0748732,28531.6607326,Blkgrp 0323071,28531.6607325611,33488260.2838031
